Date,source_sheet,Bird,Feeder Visits
2025-11-25,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,28.0
2025-11-25,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,8.0
2025-11-25,"Jacksonville, FL 32259 Daily Su",Carolina Wren,28.0
2025-11-25,"Jacksonville, FL 32259 Daily Su",Mourning Dove,92.0
2025-11-25,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,25.0
2025-11-26,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,18.0
2025-11-26,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,2.0
2025-11-26,"Jacksonville, FL 32259 Daily Su",Carolina Wren,9.0
2025-11-26,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,41.0
2025-11-26,"Jacksonville, FL 32259 Daily Su",Mourning Dove,95.0
2025-11-27,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,29.0
2025-11-27,"Jacksonville, FL 32259 Daily Su",Carolina Wren,4.0
2025-11-27,"Jacksonville, FL 32259 Daily Su",Mourning Dove,57.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,22.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Carolina Wren,13.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,9.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,40.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,5.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Pine Warbler,2.0
2025-11-28,"Jacksonville, FL 32259 Daily Su",Mourning Dove,86.0
2025-11-29,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,26.0
2025-11-29,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,1.0
2025-11-29,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,16.0
2025-11-29,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,1.0
2025-11-29,"Jacksonville, FL 32259 Daily Su",Mourning Dove,30.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,26.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,47.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Carolina Wren,12.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,144.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,4.0
2025-11-30,"Jacksonville, FL 32259 Daily Su",Mourning Dove,135.0
2025-12-01,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2025-12-01,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,1.0
2025-12-01,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,9.0
2025-12-01,"Jacksonville, FL 32259 Daily Su",Mourning Dove,26.0
2025-12-02,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,2.0
2025-12-02,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,5.0
2025-12-02,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,4.0
2025-12-02,"Jacksonville, FL 32259 Daily Su",Mourning Dove,1.0
2025-12-02,"Jacksonville, FL 32259 Daily Su",Carolina Wren,3.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,5.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Eastern Phoebe,1.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Carolina Wren,3.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Mourning Dove,1.0
2025-12-03,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,4.0
2025-12-04,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,2.0
2025-12-04,"Jacksonville, FL 32259 Daily Su",Carolina Wren,2.0
2025-12-04,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,3.0
2025-12-04,"Jacksonville, FL 32259 Daily Su",Mourning Dove,3.0
2025-12-05,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-06,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-06,"Jacksonville, FL 32259 Daily Su",Carolina Wren,1.0
2025-12-07,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,3.0
2025-12-07,"Jacksonville, FL 32259 Daily Su",Pine Warbler,1.0
2025-12-07,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,1.0
2025-12-07,"Jacksonville, FL 32259 Daily Su",Carolina Wren,4.0
2025-12-08,"Jacksonville, FL 32259 Daily Su",Mourning Dove,2.0
2025-12-08,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,1.0
2025-12-08,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,4.0
2025-12-09,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,2.0
2025-12-09,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,2.0
2025-12-09,"Jacksonville, FL 32259 Daily Su",Mourning Dove,1.0
2025-12-10,"Jacksonville, FL 32259 Daily Su",Mourning Dove,1.0
2025-12-11,"Jacksonville, FL 32259 Daily Su",Pine Warbler,1.0
2025-12-11,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,1.0
2025-12-13,"Jacksonville, FL 32259 Daily Su",Carolina Wren,1.0
2025-12-13,"Jacksonville, FL 32259 Daily Su",Mourning Dove,6.0
2025-12-13,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-14,"Jacksonville, FL 32259 Daily Su",Mourning Dove,2.0
2025-12-14,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-15,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-15,"Jacksonville, FL 32259 Daily Su",Mourning Dove,1.0
2025-12-16,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-17,"Jacksonville, FL 32259 Daily Su",Mourning Dove,4.0
2025-12-18,"Jacksonville, FL 32259 Daily Su",Mourning Dove,10.0
2025-12-21,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,1.0
2025-12-20,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,2.0
2025-12-20,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,7.0
2025-12-21,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2025-12-21,"Jacksonville, FL 32259 Daily Su",Mourning Dove,48.0
2025-12-21,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,1.0
2025-12-22,"Jacksonville, FL 32259 Daily Su",Mourning Dove,23.0
2025-12-22,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,17.0
2025-12-23,"Jacksonville, FL 32259 Daily Su",Mourning Dove,62.0
2025-12-23,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,31.0
2025-12-24,"Jacksonville, FL 32259 Daily Su",Mourning Dove,37.0
2025-12-24,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,35.0
2025-12-24,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,12.0
2025-12-25,"Jacksonville, FL 32259 Daily Su",Mourning Dove,99.0
2025-12-25,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,29.0
2025-12-25,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,8.0
2025-12-26,"Jacksonville, FL 32259 Daily Su",Mourning Dove,104.0
2025-12-26,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,28.0
2025-12-27,"Jacksonville, FL 32259 Daily Su",Mourning Dove,106.0
2025-12-27,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,25.0
2025-12-27,"Jacksonville, FL 32259 Daily Su",Carolina Wren,5.0
2025-12-28,"Jacksonville, FL 32259 Daily Su",Mourning Dove,100.0
2025-12-28,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,14.0
2025-12-28,"Jacksonville, FL 32259 Daily Su",Carolina Wren,1.0
2025-12-29,"Jacksonville, FL 32259 Daily Su",Mourning Dove,59.0
2025-12-29,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,28.0
2025-12-29,"Jacksonville, FL 32259 Daily Su",Carolina Wren,1.0
2025-12-30,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,42.0
2025-12-30,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,3.0
2025-12-30,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,6.0
2025-12-30,"Jacksonville, FL 32259 Daily Su",Mourning Dove,10.0
2025-12-31,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,49.0
2026-01-01,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,43.0
2026-01-02,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,33.0
2026-01-03,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,27.0
2026-01-04,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,24.0
2026-01-04,"Jacksonville, FL 32259 Daily Su",Mourning Dove,13.0
2026-01-05,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,57.0
2026-01-05,"Jacksonville, FL 32259 Daily Su",Carolina Wren,3.0
2026-01-05,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,17.0
2026-01-05,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,24.0
2026-01-06,"Jacksonville, FL 32259 Daily Su",Mourning Dove,24.0
2026-01-06,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,22.0
2026-01-07,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2026-01-07,"Jacksonville, FL 32259 Daily Su",Mourning Dove,8.0
2026-01-07,"Jacksonville, FL 32259 Daily Su",Carolina Wren,9.0
2026-01-08,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,42.0
2026-01-08,"Jacksonville, FL 32259 Daily Su",Mourning Dove,66.0
2026-01-08,"Jacksonville, FL 32259 Daily Su",Carolina Wren,6.0
2026-01-09,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,27.0
2026-01-09,"Jacksonville, FL 32259 Daily Su",Mourning Dove,95.0
2026-01-09,"Jacksonville, FL 32259 Daily Su",Carolina Wren,8.0
2026-01-10,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,27.0
2026-01-10,"Jacksonville, FL 32259 Daily Su",Mourning Dove,40.0
2026-01-10,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,4.0
2026-01-10,"Jacksonville, FL 32259 Daily Su",Carolina Wren,12.0
2026-01-10,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,4.0
2026-01-11,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2026-01-12,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,60.0
2026-01-12,"Jacksonville, FL 32259 Daily Su",Carolina Wren,2.0
2026-01-13,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,48.0
2026-01-13,"Jacksonville, FL 32259 Daily Su",Carolina Wren,2.0
2026-01-14,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,36.0
2026-01-15,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,38.0
2026-01-15,"Jacksonville, FL 32259 Daily Su",Carolina Wren,13.0
2026-01-16,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,42.0
2026-01-16,"Jacksonville, FL 32259 Daily Su",Carolina Wren,6.0
2026-01-17,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,31.0
2026-01-17,"Jacksonville, FL 32259 Daily Su",Carolina Wren,5.0
2026-01-18,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,36.0
2026-01-19,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,85.0
2026-01-19,"Jacksonville, FL 32259 Daily Su",Carolina Wren,11.0
2026-01-19,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,14.0
2026-01-20,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,19.0
2026-01-20,"Jacksonville, FL 32259 Daily Su",Carolina Wren,8.0
2026-01-20,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,7.0
2026-01-21,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,17.0
2026-01-21,"Jacksonville, FL 32259 Daily Su",Carolina Wren,18.0
2026-01-21,"Jacksonville, FL 32259 Daily Su",Mourning Dove,4.0
2026-01-21,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,3.0
2026-01-22,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,55.0
2026-01-22,"Jacksonville, FL 32259 Daily Su",Carolina Wren,13.0
2026-01-22,"Jacksonville, FL 32259 Daily Su",Mourning Dove,101.0
2026-01-22,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,5.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,44.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,2.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Carolina Wren,17.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Mourning Dove,126.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,14.0
2026-01-23,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,17.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,25.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Carolina Wren,23.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Mourning Dove,206.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,2.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,21.0
2026-01-24,"Jacksonville, FL 32259 Daily Su",Pine Warbler,2.0
2026-01-25,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2026-01-25,"Jacksonville, FL 32259 Daily Su",Carolina Wren,16.0
2026-01-25,"Jacksonville, FL 32259 Daily Su",Mourning Dove,110.0
2026-01-25,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,4.0
2026-01-25,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,10.0
2026-01-26,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,26.0
2026-01-26,"Jacksonville, FL 32259 Daily Su",Mourning Dove,121.0
2026-01-26,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,23.0
2026-01-26,"Jacksonville, FL 32259 Daily Su",Carolina Wren,26.0
2026-01-27,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,20.0
2026-01-27,"Jacksonville, FL 32259 Daily Su",Mourning Dove,130.0
2026-01-27,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,19.0
2026-01-27,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,9.0
2026-01-27,"Jacksonville, FL 32259 Daily Su",Carolina Wren,11.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,25.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Mourning Dove,53.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,44.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,11.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Carolina Wren,39.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,16.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,174.0
2026-01-28,"Jacksonville, FL 32259 Daily Su",Pine Warbler,16.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,47.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Carolina Wren,30.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Mourning Dove,47.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,23.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Pine Warbler,8.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,109.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,33.0
2026-01-29,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,3.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,30.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Carolina Wren,27.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,54.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Pine Warbler,8.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,66.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,10.0
2026-01-30,"Jacksonville, FL 32259 Daily Su",Mourning Dove,5.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Carolina Wren,27.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,37.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,44.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,93.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,24.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Mourning Dove,90.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,5.0
2026-01-31,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,20.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Carolina Wren,22.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Mourning Dove,54.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,16.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,21.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,37.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,77.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,19.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Pine Warbler,1.0
2026-02-01,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,33.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Carolina Wren,17.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Mourning Dove,153.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,119.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,41.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,22.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,115.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,14.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Pine Warbler,2.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,12.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,6.0
2026-02-02,"Jacksonville, FL 32259 Daily Su",Downy Woodpecker,6.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,31.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Carolina Wren,11.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,59.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Mourning Dove,316.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,41.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,9.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,28.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2026-02-03,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,1.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,23.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Mourning Dove,116.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Carolina Wren,13.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,46.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,40.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,3.0
2026-02-04,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,47.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,22.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Carolina Wren,21.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Mourning Dove,100.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,228.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,3.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,78.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,35.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,2.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Yellow-throated Warbler,6.0
2026-02-05,"Jacksonville, FL 32259 Daily Su",Pine Warbler,1.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,85.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Carolina Wren,15.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,22.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Mourning Dove,103.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,31.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,23.0
2026-02-06,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,20.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,25.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Mourning Dove,47.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Carolina Wren,16.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,74.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,16.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,23.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,16.0
2026-02-07,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,1.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Carolina Wren,16.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,34.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Mourning Dove,100.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,61.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,11.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,24.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,2.0
2026-02-08,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,28.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,50.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Mourning Dove,37.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,28.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,31.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,7.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Western Honeybee,1.0
2026-02-09,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,3.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,27.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Mourning Dove,108.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Carolina Wren,13.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,32.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,29.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,17.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,34.0
2026-02-10,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,9.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Mourning Dove,8.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,10.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,151.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,19.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Carolina Wren,4.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,6.0
2026-02-11,"Jacksonville, FL 32259 Daily Su",Pine Warbler,2.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,25.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Carolina Wren,7.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,19.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,11.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,6.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,2.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Mourning Dove,28.0
2026-02-12,"Jacksonville, FL 32259 Daily Su",Carolina Chickadee,3.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,29.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Carolina Wren,15.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,23.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,31.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,28.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,107.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Common Ground Dove,21.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Pine Warbler,4.0
2026-02-13,"Jacksonville, FL 32259 Daily Su",Mourning Dove,89.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,21.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Carolina Wren,10.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Mourning Dove,48.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Yellow-rumped Warbler,29.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Eastern Bluebird,131.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Tufted Titmouse,18.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Red-bellied Woodpecker,17.0
2026-02-14,"Jacksonville, FL 32259 Daily Su",Pine Warbler,3.0
2026-02-15,"Jacksonville, FL 32259 Daily Su",Northern Cardinal,10.0
2026-02-15,"Jacksonville, FL 32259 Daily Su",Carolina Wren,3.0
